  1.97	242688	242688	U	0	unclassified
 98.03	12066602	424	R	1	root
 98.01	12064858	974	R1	131567	  cellular organisms
 96.37	11862850	0	D	2759	    Eukaryota
 96.37	11862850	0	D1	33154	      Opisthokonta
 96.37	11862850	0	K	33208	        Metazoa
 96.37	11862850	0	K1	6072	          Eumetazoa
 96.37	11862850	0	K2	33213	            Bilateria
 96.37	11862850	0	K3	33511	              Deuterostomia
 96.37	11862850	0	P	7711	                Chordata
 96.37	11862850	0	P1	89593	                  Craniata
 96.37	11862850	0	P2	7742	                    Vertebrata
 96.37	11862850	0	P3	7776	                      Gnathostomata
 96.37	11862850	0	P4	117570	                        Teleostomi
 96.37	11862850	0	P5	117571	                          Euteleostomi
 96.37	11862850	0	P6	8287	                            Sarcopterygii
 96.37	11862850	0	P7	1338369	                              Dipnotetrapodomorpha
 96.37	11862850	0	P8	32523	                                Tetrapoda
 96.37	11862850	0	P9	32524	                                  Amniota
 96.37	11862850	0	C	40674	                                    Mammalia
 96.37	11862850	0	C1	32525	                                      Theria
 96.37	11862850	0	C2	9347	                                        Eutheria
 96.37	11862850	0	C3	1437010	                                          Boreoeutheria
 96.37	11862850	0	C4	314146	                                            Euarchontoglires
 96.37	11862850	0	O	9443	                                              Primates
 96.37	11862850	0	O1	376913	                                                Haplorrhini
 96.37	11862850	0	O2	314293	                                                  Simiiformes
 96.37	11862850	0	O3	9526	                                                    Catarrhini
 96.37	11862850	0	O4	314295	                                                      Hominoidea
 96.37	11862850	0	F	9604	                                                        Hominidae
 96.37	11862850	0	F1	207598	                                                          Homininae
 96.37	11862850	0	G	9605	                                                            Homo
 96.37	11862850	11862850	S	9606	                                                              Homo sapiens
  1.63	201009	229	D	2	    Bacteria
  1.62	198871	78	D1	1783272	      Terrabacteria group
  1.60	196734	82	P	1239	        Firmicutes
  1.59	196042	90	C	91061	          Bacilli
  1.59	195567	229	O	186826	            Lactobacillales
  1.58	194851	642	F	33958	              Lactobacillaceae
  1.58	194175	19062	G	1578	                Lactobacillus
  1.23	150835	0	S	47770	                  Lactobacillus crispatus
  1.23	150835	150835	S1	748671	                    Lactobacillus crispatus ST1
  0.08	9785	5869	S	1604	                  Lactobacillus amylovorus
  0.02	2090	2090	S1	1423723	                    Lactobacillus amylovorus DSM 20531
  0.01	1526	1526	S1	695560	                    Lactobacillus amylovorus GRL 1112
  0.00	300	300	S1	695562	                    Lactobacillus amylovorus GRL1118
  0.03	4082	3491	S	33959	                  Lactobacillus johnsonii
  0.00	382	382	S1	909954	                    Lactobacillus johnsonii DPC 6026
  0.00	127	127	S1	633699	                    Lactobacillus johnsonii FI9785
  0.00	70	70	S1	1408186	                    Lactobacillus johnsonii N6.2
  0.00	12	12	S1	257314	                    Lactobacillus johnsonii NCC 533
  0.03	3363	2959	S	1587	                  Lactobacillus helveticus
  0.00	216	216	S1	880633	                    Lactobacillus helveticus R0052
  0.00	126	126	S1	326425	                    Lactobacillus helveticus CNRZ32
  0.00	33	33	S1	767462	                    Lactobacillus helveticus H10
  0.00	24	24	S1	405566	                    Lactobacillus helveticus DPC 4571
  0.00	5	5	S1	767456	                    Lactobacillus helveticus H9
  0.01	1194	920	S	1596	                  Lactobacillus gasseri
  0.00	246	246	S1	1380360	                    Lactobacillus gasseri DSM 14869
  0.00	28	28	S1	324831	                    Lactobacillus gasseri ATCC 33323 = JCM 1131
  0.01	1147	0	S	267818	                  Lactobacillus kefiranofaciens
  0.01	1147	1147	S1	1033837	                    Lactobacillus kefiranofaciens ZW3
  0.01	993	991	S	1579	                  Lactobacillus acidophilus
  0.00	2	2	S1	272621	                    Lactobacillus acidophilus NCFM
  0.01	825	425	S	109790	                  Lactobacillus jensenii
  0.00	400	400	S1	525329	                    Lactobacillus jensenii JV-V16
  0.01	764	157	S	1624	                  Lactobacillus salivarius
  0.00	463	463	S1	1194971	                    Lactobacillus salivarius str. Ren
  0.00	144	144	S1	362948	                    Lactobacillus salivarius UCC118
  0.01	723	723	S	52242	                  Lactobacillus gallinarum
  0.00	268	268	S	83683	                  Lactobacillus amylolyticus
  0.00	171	126	S	1590	                  Lactobacillus plantarum
  0.00	45	45	S1	1304889	                    Lactobacillus plantarum CMPG5300
  0.00	149	149	S	1600	                  Lactobacillus acetotolerans
  0.00	123	6	S	1581	                  Lactobacillus buchneri
  0.00	114	114	S1	1071400	                    Lactobacillus buchneri CD034
  0.00	3	3	S1	511437	                    Lactobacillus buchneri NRRL B-30929
  0.00	84	52	S	1584	                  Lactobacillus delbrueckii
  0.00	14	3	S1	1585	                    Lactobacillus delbrueckii subsp. bulgaricus
  0.00	11	11	S2	767455	                      Lactobacillus delbrueckii subsp. bulgaricus ND02
  0.00	11	10	S1	83684	                    Lactobacillus delbrueckii subsp. delbrueckii
  0.00	1	1	S2	1423823	                      Lactobacillus delbrueckii subsp. delbrueckii DSM 20074 = JCM 1012
  0.00	5	0	S1	1537158	                    Lactobacillus delbrueckii subsp. jakobsenii
  0.00	5	5	S2	1217420	                      Lactobacillus delbrueckii subsp. jakobsenii ZN7a-9 = DSM 26046
  0.00	2	2	S1	29397	                    Lactobacillus delbrueckii subsp. lactis
  0.00	72	72	S	303541	                  Lactobacillus apis
  0.00	63	63	S	240427	                  Lactobacillus paracollinoides
  0.00	55	55	S	1218493	                  Lactobacillus kullabergensis
  0.00	49	0	S	1603	                  Lactobacillus amylophilus
  0.00	49	49	S1	1423721	                    Lactobacillus amylophilus DSM 20533 = JCM 1125
  0.00	43	42	S	1598	                  Lactobacillus reuteri
  0.00	1	1	S1	1340495	                    Lactobacillus reuteri I5007
  0.00	39	39	S	1613	                  Lactobacillus fermentum
  0.00	36	36	S	392416	                  Lactobacillus crustorum
  0.00	34	34	S	637971	                  Lactobacillus koreensis
  0.00	23	1	G1	655183	                  Lactobacillus casei group
  0.00	21	0	S	1582	                    Lactobacillus casei
  0.00	21	21	S1	498216	                      Lactobacillus casei str. Zhang
