  2.65	335101	335101	U	0	unclassified
 97.35	12327343	343	R	1	root
 97.35	12326468	872	R1	131567	  cellular organisms
 94.98	12027347	0	D	2759	    Eukaryota
 94.98	12027347	0	D1	33154	      Opisthokonta
 94.98	12027347	0	K	33208	        Metazoa
 94.98	12027347	0	K1	6072	          Eumetazoa
 94.98	12027347	0	K2	33213	            Bilateria
 94.98	12027347	0	K3	33511	              Deuterostomia
 94.98	12027347	0	P	7711	                Chordata
 94.98	12027347	0	P1	89593	                  Craniata
 94.98	12027347	0	P2	7742	                    Vertebrata
 94.98	12027347	0	P3	7776	                      Gnathostomata
 94.98	12027347	0	P4	117570	                        Teleostomi
 94.98	12027347	0	P5	117571	                          Euteleostomi
 94.98	12027347	0	P6	8287	                            Sarcopterygii
 94.98	12027347	0	P7	1338369	                              Dipnotetrapodomorpha
 94.98	12027347	0	P8	32523	                                Tetrapoda
 94.98	12027347	0	P9	32524	                                  Amniota
 94.98	12027347	0	C	40674	                                    Mammalia
 94.98	12027347	0	C1	32525	                                      Theria
 94.98	12027347	0	C2	9347	                                        Eutheria
 94.98	12027347	0	C3	1437010	                                          Boreoeutheria
 94.98	12027347	0	C4	314146	                                            Euarchontoglires
 94.98	12027347	0	O	9443	                                              Primates
 94.98	12027347	0	O1	376913	                                                Haplorrhini
 94.98	12027347	0	O2	314293	                                                  Simiiformes
 94.98	12027347	0	O3	9526	                                                    Catarrhini
 94.98	12027347	0	O4	314295	                                                      Hominoidea
 94.98	12027347	0	F	9604	                                                        Hominidae
 94.98	12027347	0	F1	207598	                                                          Homininae
 94.98	12027347	0	G	9605	                                                            Homo
 94.98	12027347	12027347	S	9606	                                                              Homo sapiens
  2.36	298222	203	D	2	    Bacteria
  2.30	291204	76	D1	1783272	      Terrabacteria group
  2.28	288900	82	P	1239	        Firmicutes
  2.28	288398	98	C	91061	          Bacilli
  2.27	287973	312	O	186826	            Lactobacillales
  2.27	287192	960	F	33958	              Lactobacillaceae
  2.26	286195	26905	G	1578	                Lactobacillus
  1.74	220581	0	S	47770	                  Lactobacillus crispatus
  1.74	220581	220581	S1	748671	                    Lactobacillus crispatus ST1
  0.13	16233	9220	S	1604	                  Lactobacillus amylovorus
  0.03	3535	3535	S1	695560	                    Lactobacillus amylovorus GRL 1112
  0.02	3010	3010	S1	1423723	                    Lactobacillus amylovorus DSM 20531
  0.00	468	468	S1	695562	                    Lactobacillus amylovorus GRL1118
  0.05	6311	5357	S	33959	                  Lactobacillus johnsonii
  0.00	592	592	S1	909954	                    Lactobacillus johnsonii DPC 6026
