  4.91	592705	592705	U	0	unclassified
 95.09	11466725	433	R	1	root
 95.06	11463525	777	R1	131567	  cellular organisms
 85.85	10352969	0	D	2759	    Eukaryota
 85.85	10352969	0	D1	33154	      Opisthokonta
 85.85	10352969	0	K	33208	        Metazoa
 85.85	10352969	0	K1	6072	          Eumetazoa
 85.85	10352969	0	K2	33213	            Bilateria
 85.85	10352969	0	K3	33511	              Deuterostomia
 85.85	10352969	0	P	7711	                Chordata
 85.85	10352969	0	P1	89593	                  Craniata
 85.85	10352969	0	P2	7742	                    Vertebrata
 85.85	10352969	0	P3	7776	                      Gnathostomata
 85.85	10352969	0	P4	117570	                        Teleostomi
 85.85	10352969	0	P5	117571	                          Euteleostomi
 85.85	10352969	0	P6	8287	                            Sarcopterygii
 85.85	10352969	0	P7	1338369	                              Dipnotetrapodomorpha
 85.85	10352969	0	P8	32523	                                Tetrapoda
 85.85	10352969	0	P9	32524	                                  Amniota
 85.85	10352969	0	C	40674	                                    Mammalia
 85.85	10352969	0	C1	32525	                                      Theria
 85.85	10352969	0	C2	9347	                                        Eutheria
 85.85	10352969	0	C3	1437010	                                          Boreoeutheria
 85.85	10352969	0	C4	314146	                                            Euarchontoglires
 85.85	10352969	0	O	9443	                                              Primates
 85.85	10352969	0	O1	376913	                                                Haplorrhini
 85.85	10352969	0	O2	314293	                                                  Simiiformes
 85.85	10352969	0	O3	9526	                                                    Catarrhini
 85.85	10352969	0	O4	314295	                                                      Hominoidea
 85.85	10352969	0	F	9604	                                                        Hominidae
 85.85	10352969	0	F1	207598	                                                          Homininae
 85.85	10352969	0	G	9605	                                                            Homo
 85.85	10352969	10352969	S	9606	                                                              Homo sapiens
  9.20	1109642	769	D	2	    Bacteria
  9.17	1105604	313	D1	1783272	      Terrabacteria group
  9.11	1099119	313	P	1239	        Firmicutes
  9.11	1098231	438	C	91061	          Bacilli
  9.09	1096792	1151	O	186826	            Lactobacillales
  9.07	1093825	2864	F	33958	              Lactobacillaceae
  9.04	1090696	100842	G	1578	                Lactobacillus
  7.14	860964	0	S	47770	                  Lactobacillus crispatus
  7.14	860964	860964	S1	748671	                    Lactobacillus crispatus ST1
  0.44	53461	33944	S	1604	                  Lactobacillus amylovorus
  0.10	11945	11945	S1	1423723	                    Lactobacillus amylovorus DSM 20531
  0.05	5715	5715	S1	695560	                    Lactobacillus amylovorus GRL 1112
  0.02	1857	1857	S1	695562	                    Lactobacillus amylovorus GRL1118
  0.18	22235	18502	S	33959	                  Lactobacillus johnsonii
  0.01	1782	1782	S1	909954	                    Lactobacillus johnsonii DPC 6026
  0.01	1526	1526	S1	633699	                    Lactobacillus johnsonii FI9785
  0.00	356	356	S1	1408186	                    Lactobacillus johnsonii N6.2
  0.00	69	69	S1	257314	                    Lactobacillus johnsonii NCC 533
  0.14	17053	14248	S	1587	                  Lactobacillus helveticus
  0.01	1580	1580	S1	880633	                    Lactobacillus helveticus R0052
  0.00	536	536	S1	326425	                    Lactobacillus helveticus CNRZ32
  0.00	244	244	S1	767456	                    Lactobacillus helveticus H9
  0.00	235	235	S1	405566	                    Lactobacillus helveticus DPC 4571
  0.00	210	210	S1	767462	                    Lactobacillus helveticus H10
  0.05	6274	0	S	267818	                  Lactobacillus kefiranofaciens
