  4.91	676031	676031	U	0	unclassified
 95.09	13099325	506	R	1	root
 95.08	13097611	1160	R1	131567	  cellular organisms
 94.09	12961559	0	D	2759	    Eukaryota
 94.09	12961559	0	D1	33154	      Opisthokonta
 94.09	12961559	0	K	33208	        Metazoa
 94.09	12961559	0	K1	6072	          Eumetazoa
 94.09	12961559	0	K2	33213	            Bilateria
 94.09	12961559	0	K3	33511	              Deuterostomia
 94.09	12961559	0	P	7711	                Chordata
 94.09	12961559	0	P1	89593	                  Craniata
 94.09	12961559	0	P2	7742	                    Vertebrata
 94.09	12961559	0	P3	7776	                      Gnathostomata
 94.09	12961559	0	P4	117570	                        Teleostomi
 94.09	12961559	0	P5	117571	                          Euteleostomi
 94.09	12961559	0	P6	8287	                            Sarcopterygii
 94.09	12961559	0	P7	1338369	                              Dipnotetrapodomorpha
 94.09	12961559	0	P8	32523	                                Tetrapoda
 94.09	12961559	0	P9	32524	                                  Amniota
 94.09	12961559	0	C	40674	                                    Mammalia
 94.09	12961559	0	C1	32525	                                      Theria
 94.09	12961559	0	C2	9347	                                        Eutheria
 94.09	12961559	0	C3	1437010	                                          Boreoeutheria
 94.09	12961559	0	C4	314146	                                            Euarchontoglires
 94.09	12961559	0	O	9443	                                              Primates
 94.09	12961559	0	O1	376913	                                                Haplorrhini
 94.09	12961559	0	O2	314293	                                                  Simiiformes
 94.09	12961559	0	O3	9526	                                                    Catarrhini
 94.09	12961559	0	O4	314295	                                                      Hominoidea
 94.09	12961559	0	F	9604	                                                        Hominidae
 94.09	12961559	0	F1	207598	                                                          Homininae
 94.09	12961559	0	G	9605	                                                            Homo
 94.09	12961559	12961559	S	9606	                                                              Homo sapiens
  0.98	134694	2095	D	2	    Bacteria
  0.93	127582	1207	D1	1783272	      Terrabacteria group
  0.83	114533	1239	P	1239	        Firmicutes
  0.77	106677	1045	C	91061	          Bacilli
  0.73	100422	1404	O	186826	            Lactobacillales
  0.62	85691	463	F	33958	              Lactobacillaceae
  0.61	84459	14558	G	1578	                Lactobacillus
  0.22	30993	0	S	47770	                  Lactobacillus crispatus
  0.22	30993	30993	S1	748671	                    Lactobacillus crispatus ST1
  0.05	6985	5372	S	109790	                  Lactobacillus jensenii
  0.01	1613	1613	S1	525329	                    Lactobacillus jensenii JV-V16
  0.04	5656	4470	S	1596	                  Lactobacillus gasseri
  0.01	815	815	S1	324831	                    Lactobacillus gasseri ATCC 33323 = JCM 1131
  0.00	371	371	S1	1380360	                    Lactobacillus gasseri DSM 14869
  0.03	4776	3601	S	33959	                  Lactobacillus johnsonii
  0.00	509	509	S1	633699	                    Lactobacillus johnsonii FI9785
  0.00	287	287	S1	257314	                    Lactobacillus johnsonii NCC 533
  0.00	269	269	S1	909954	                    Lactobacillus johnsonii DPC 6026
  0.00	110	110	S1	1408186	                    Lactobacillus johnsonii N6.2
  0.03	3612	1877	S	1604	                  Lactobacillus amylovorus
  0.01	1239	1239	S1	695560	                    Lactobacillus amylovorus GRL 1112
  0.00	398	398	S1	1423723	                    Lactobacillus amylovorus DSM 20531
  0.00	98	98	S1	695562	                    Lactobacillus amylovorus GRL1118
  0.02	2368	2189	S	1587	                  Lactobacillus helveticus
  0.00	106	106	S1	880633	                    Lactobacillus helveticus R0052
  0.00	40	40	S1	326425	                    Lactobacillus helveticus CNRZ32
  0.00	21	21	S1	767462	                    Lactobacillus helveticus H10
  0.00	9	9	S1	767456	                    Lactobacillus helveticus H9
  0.00	3	3	S1	405566	                    Lactobacillus helveticus DPC 4571
  0.01	1668	1666	S	1579	                  Lactobacillus acidophilus
  0.00	2	2	S1	272621	                    Lactobacillus acidophilus NCFM
  0.01	1217	0	S	267818	                  Lactobacillus kefiranofaciens
  0.01	1217	1217	S1	1033837	                    Lactobacillus kefiranofaciens ZW3
  0.01	1199	869	S	1598	                  Lactobacillus reuteri
  0.00	228	228	S1	491077	                    Lactobacillus reuteri SD2112
  0.00	56	56	S1	1340495	                    Lactobacillus reuteri I5007
  0.00	43	43	S1	1358027	                    Lactobacillus reuteri TD1
  0.00	3	0	S1	1273150	                    Lactobacillus reuteri 1063
  0.00	3	3	S2	927703	                      Lactobacillus reuteri ATCC 53608
  0.01	1196	1196	S	1600	                  Lactobacillus acetotolerans
  0.01	914	914	S	1218493	                  Lactobacillus kullabergensis
  0.01	914	914	S	303541	                  Lactobacillus apis
  0.01	893	893	S	83683	                  Lactobacillus amylolyticus
  0.01	891	761	S	1624	                  Lactobacillus salivarius
  0.00	102	102	S1	1194971	                    Lactobacillus salivarius str. Ren
  0.00	28	28	S1	362948	                    Lactobacillus salivarius UCC118
  0.01	702	494	S	1584	                  Lactobacillus delbrueckii
  0.00	78	78	S1	29397	                    Lactobacillus delbrueckii subsp. lactis
  0.00	65	42	S1	83684	                    Lactobacillus delbrueckii subsp. delbrueckii
  0.00	23	23	S2	1423823	                      Lactobacillus delbrueckii subsp. delbrueckii DSM 20074 = JCM 1012
  0.00	41	38	S1	1585	                    Lactobacillus delbrueckii subsp. bulgaricus
  0.00	2	2	S2	321956	                      Lactobacillus delbrueckii subsp. bulgaricus ATCC BAA-365
  0.00	1	1	S2	390333	                      Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842 = JCM 1002
  0.00	22	22	S1	249265	                    Lactobacillus delbrueckii subsp. indicus
  0.00	1	1	S1	1050107	                    Lactobacillus delbrueckii subsp. sunkii
  0.00	1	0	S1	1537158	                    Lactobacillus delbrueckii subsp. jakobsenii
  0.00	1	1	S2	1217420	                      Lactobacillus delbrueckii subsp. jakobsenii ZN7a-9 = DSM 26046
  0.00	670	670	S	52242	                  Lactobacillus gallinarum
  0.00	499	0	S	1603	                  Lactobacillus amylophilus
  0.00	499	499	S1	1423721	                    Lactobacillus amylophilus DSM 20533 = JCM 1125
