  4.00	567675	567675	U	0	unclassified
 96.00	13609011	662	R	1	root
 95.98	13606355	937	R1	131567	  cellular organisms
 91.49	12970269	0	D	2759	    Eukaryota
 91.49	12970269	0	D1	33154	      Opisthokonta
 91.49	12970269	0	K	33208	        Metazoa
 91.49	12970269	0	K1	6072	          Eumetazoa
 91.49	12970269	0	K2	33213	            Bilateria
 91.49	12970269	0	K3	33511	              Deuterostomia
 91.49	12970269	0	P	7711	                Chordata
 91.49	12970269	0	P1	89593	                  Craniata
 91.49	12970269	0	P2	7742	                    Vertebrata
 91.49	12970269	0	P3	7776	                      Gnathostomata
 91.49	12970269	0	P4	117570	                        Teleostomi
 91.49	12970269	0	P5	117571	                          Euteleostomi
 91.49	12970269	0	P6	8287	                            Sarcopterygii
 91.49	12970269	0	P7	1338369	                              Dipnotetrapodomorpha
 91.49	12970269	0	P8	32523	                                Tetrapoda
 91.49	12970269	0	P9	32524	                                  Amniota
 91.49	12970269	0	C	40674	                                    Mammalia
 91.49	12970269	0	C1	32525	                                      Theria
 91.49	12970269	0	C2	9347	                                        Eutheria
 91.49	12970269	0	C3	1437010	                                          Boreoeutheria
 91.49	12970269	0	C4	314146	                                            Euarchontoglires
 91.49	12970269	0	O	9443	                                              Primates
 91.49	12970269	0	O1	376913	                                                Haplorrhini
 91.49	12970269	0	O2	314293	                                                  Simiiformes
 91.49	12970269	0	O3	9526	                                                    Catarrhini
 91.49	12970269	0	O4	314295	                                                      Hominoidea
 91.49	12970269	0	F	9604	                                                        Hominidae
 91.49	12970269	0	F1	207598	                                                          Homininae
 91.49	12970269	0	G	9605	                                                            Homo
 91.49	12970269	12970269	S	9606	                                                              Homo sapiens
  4.48	635081	545	D	2	    Bacteria
  4.46	631842	331	D1	1783272	      Terrabacteria group
  4.31	610926	326	P	1239	        Firmicutes
  4.29	608786	273	C	91061	          Bacilli
  4.28	606514	574	O	186826	            Lactobacillales
  4.26	604101	1389	F	33958	              Lactobacillaceae
  4.25	602535	48942	G	1578	                Lactobacillus
  3.34	473542	0	S	47770	                  Lactobacillus crispatus
  3.34	473542	473542	S1	748671	                    Lactobacillus crispatus ST1
  0.12	17278	11725	S	1604	                  Lactobacillus amylovorus
  0.02	2973	2973	S1	1423723	                    Lactobacillus amylovorus DSM 20531
  0.01	1448	1448	S1	695562	                    Lactobacillus amylovorus GRL1118
