  6.19	803777	803777	U	0	unclassified
 93.81	12181987	935	R	1	root
 93.78	12178087	1191	R1	131567	  cellular organisms
 83.67	10864740	0	D	2759	    Eukaryota
 83.67	10864740	0	D1	33154	      Opisthokonta
 83.67	10864740	0	K	33208	        Metazoa
 83.67	10864740	0	K1	6072	          Eumetazoa
 83.67	10864740	0	K2	33213	            Bilateria
 83.67	10864740	0	K3	33511	              Deuterostomia
 83.67	10864740	0	P	7711	                Chordata
 83.67	10864740	0	P1	89593	                  Craniata
 83.67	10864740	0	P2	7742	                    Vertebrata
 83.67	10864740	0	P3	7776	                      Gnathostomata
 83.67	10864740	0	P4	117570	                        Teleostomi
 83.67	10864740	0	P5	117571	                          Euteleostomi
 83.67	10864740	0	P6	8287	                            Sarcopterygii
 83.67	10864740	0	P7	1338369	                              Dipnotetrapodomorpha
 83.67	10864740	0	P8	32523	                                Tetrapoda
 83.67	10864740	0	P9	32524	                                  Amniota
 83.67	10864740	0	C	40674	                                    Mammalia
 83.67	10864740	0	C1	32525	                                      Theria
 83.67	10864740	0	C2	9347	                                        Eutheria
 83.67	10864740	0	C3	1437010	                                          Boreoeutheria
 83.67	10864740	0	C4	314146	                                            Euarchontoglires
 83.67	10864740	0	O	9443	                                              Primates
 83.67	10864740	0	O1	376913	                                                Haplorrhini
 83.67	10864740	0	O2	314293	                                                  Simiiformes
 83.67	10864740	0	O3	9526	                                                    Catarrhini
 83.67	10864740	0	O4	314295	                                                      Hominoidea
 83.67	10864740	0	F	9604	                                                        Hominidae
 83.67	10864740	0	F1	207598	                                                          Homininae
 83.67	10864740	0	G	9605	                                                            Homo
 83.67	10864740	10864740	S	9606	                                                              Homo sapiens
 10.10	1311996	928	D	2	    Bacteria
 10.07	1308313	388	D1	1783272	      Terrabacteria group
 10.07	1307274	414	P	1239	        Firmicutes
 10.06	1306263	571	C	91061	          Bacilli
 10.05	1304465	1532	O	186826	            Lactobacillales
 10.01	1300431	3703	F	33958	              Lactobacillaceae
  9.98	1296409	117725	G	1578	                Lactobacillus
  7.43	965250	0	S	47770	                  Lactobacillus crispatus
  7.43	965250	965250	S1	748671	                    Lactobacillus crispatus ST1
