  4.59	598528	598528	U	0	unclassified
 95.41	12430990	2714	R	1	root
 95.35	12423509	812	R1	131567	  cellular organisms
 84.19	10969245	0	D	2759	    Eukaryota
 84.19	10969245	0	D1	33154	      Opisthokonta
 84.19	10969245	0	K	33208	        Metazoa
 84.19	10969245	0	K1	6072	          Eumetazoa
 84.19	10969245	0	K2	33213	            Bilateria
 84.19	10969245	0	K3	33511	              Deuterostomia
 84.19	10969245	0	P	7711	                Chordata
 84.19	10969245	0	P1	89593	                  Craniata
 84.19	10969245	0	P2	7742	                    Vertebrata
 84.19	10969245	0	P3	7776	                      Gnathostomata
 84.19	10969245	0	P4	117570	                        Teleostomi
 84.19	10969245	0	P5	117571	                          Euteleostomi
 84.19	10969245	0	P6	8287	                            Sarcopterygii
 84.19	10969245	0	P7	1338369	                              Dipnotetrapodomorpha
 84.19	10969245	0	P8	32523	                                Tetrapoda
 84.19	10969245	0	P9	32524	                                  Amniota
 84.19	10969245	0	C	40674	                                    Mammalia
 84.19	10969245	0	C1	32525	                                      Theria
 84.19	10969245	0	C2	9347	                                        Eutheria
 84.19	10969245	0	C3	1437010	                                          Boreoeutheria
 84.19	10969245	0	C4	314146	                                            Euarchontoglires
 84.19	10969245	0	O	9443	                                              Primates
 84.19	10969245	0	O1	376913	                                                Haplorrhini
 84.19	10969245	0	O2	314293	                                                  Simiiformes
 84.19	10969245	0	O3	9526	                                                    Catarrhini
 84.19	10969245	0	O4	314295	                                                      Hominoidea
 84.19	10969245	0	F	9604	                                                        Hominidae
 84.19	10969245	0	F1	207598	                                                          Homininae
 84.19	10969245	0	G	9605	                                                            Homo
 84.19	10969245	10969245	S	9606	                                                              Homo sapiens
 11.15	1453351	1070	D	2	    Bacteria
 11.13	1450292	1567	D1	1783272	      Terrabacteria group
  6.79	885101	833	P	1239	        Firmicutes
  6.78	883541	225	C	91061	          Bacilli
  6.77	882714	382	O	186826	            Lactobacillales
  6.76	881082	414	F	33958	              Lactobacillaceae
  6.76	880559	50268	G	1578	                Lactobacillus
  3.07	400495	20793	S	109790	                  Lactobacillus jensenii
  2.91	379702	379702	S1	525329	                    Lactobacillus jensenii JV-V16
  2.80	364243	0	S	47770	                  Lactobacillus crispatus
  2.80	364243	364243	S1	748671	                    Lactobacillus crispatus ST1
  0.22	28554	15944	S	1604	                  Lactobacillus amylovorus
  0.04	5794	5794	S1	1423723	                    Lactobacillus amylovorus DSM 20531
  0.03	4229	4229	S1	695560	                    Lactobacillus amylovorus GRL 1112
  0.02	2587	2587	S1	695562	                    Lactobacillus amylovorus GRL1118
