  4.44	507593	507593	U	0	unclassified
 95.56	10933091	442	R	1	root
 95.55	10931962	744	R1	131567	  cellular organisms
 89.04	10186313	0	D	2759	    Eukaryota
 89.04	10186313	0	D1	33154	      Opisthokonta
 89.04	10186313	0	K	33208	        Metazoa
 89.04	10186313	0	K1	6072	          Eumetazoa
 89.04	10186313	0	K2	33213	            Bilateria
 89.04	10186313	0	K3	33511	              Deuterostomia
 89.04	10186313	0	P	7711	                Chordata
 89.04	10186313	0	P1	89593	                  Craniata
 89.04	10186313	0	P2	7742	                    Vertebrata
 89.04	10186313	0	P3	7776	                      Gnathostomata
 89.04	10186313	0	P4	117570	                        Teleostomi
 89.04	10186313	0	P5	117571	                          Euteleostomi
 89.04	10186313	0	P6	8287	                            Sarcopterygii
 89.04	10186313	0	P7	1338369	                              Dipnotetrapodomorpha
 89.04	10186313	0	P8	32523	                                Tetrapoda
 89.04	10186313	0	P9	32524	                                  Amniota
 89.04	10186313	0	C	40674	                                    Mammalia
 89.04	10186313	0	C1	32525	                                      Theria
 89.04	10186313	0	C2	9347	                                        Eutheria
 89.04	10186313	0	C3	1437010	                                          Boreoeutheria
 89.04	10186313	0	C4	314146	                                            Euarchontoglires
 89.04	10186313	0	O	9443	                                              Primates
 89.04	10186313	0	O1	376913	                                                Haplorrhini
 89.04	10186313	0	O2	314293	                                                  Simiiformes
 89.04	10186313	0	O3	9526	                                                    Catarrhini
 89.04	10186313	0	O4	314295	                                                      Hominoidea
 89.04	10186313	0	F	9604	                                                        Hominidae
 89.04	10186313	0	F1	207598	                                                          Homininae
 89.04	10186313	0	G	9605	                                                            Homo
 89.04	10186313	10186313	S	9606	                                                              Homo sapiens
  6.51	744806	443	D	2	    Bacteria
  6.50	743092	191	D1	1783272	      Terrabacteria group
  6.48	741360	278	P	1239	        Firmicutes
  6.47	740608	332	C	91061	          Bacilli
  6.46	739618	476	O	186826	            Lactobacillales
  6.45	738097	536	F	33958	              Lactobacillaceae
  6.45	737473	62713	G	1578	                Lactobacillus
  4.96	567455	0	S	47770	                  Lactobacillus crispatus
  4.96	567455	567455	S1	748671	                    Lactobacillus crispatus ST1
  0.32	36747	20252	S	1604	                  Lactobacillus amylovorus
  0.09	9806	9806	S1	1423723	                    Lactobacillus amylovorus DSM 20531
  0.05	5326	5326	S1	695560	                    Lactobacillus amylovorus GRL 1112
  0.01	1363	1363	S1	695562	                    Lactobacillus amylovorus GRL1118
  0.17	19810	18192	S	109790	                  Lactobacillus jensenii
  0.01	1618	1618	S1	525329	                    Lactobacillus jensenii JV-V16
  0.14	15834	14062	S	1587	                  Lactobacillus helveticus
  0.01	1214	1214	S1	880633	                    Lactobacillus helveticus R0052
  0.00	367	367	S1	326425	                    Lactobacillus helveticus CNRZ32
  0.00	77	77	S1	767462	                    Lactobacillus helveticus H10
  0.00	73	73	S1	405566	                    Lactobacillus helveticus DPC 4571
  0.00	41	41	S1	767456	                    Lactobacillus helveticus H9
  0.12	13583	11073	S	33959	                  Lactobacillus johnsonii
  0.02	1734	1734	S1	909954	                    Lactobacillus johnsonii DPC 6026
  0.01	637	637	S1	633699	                    Lactobacillus johnsonii FI9785
  0.00	130	130	S1	1408186	                    Lactobacillus johnsonii N6.2
  0.00	9	9	S1	257314	                    Lactobacillus johnsonii NCC 533
  0.03	3934	0	S	267818	                  Lactobacillus kefiranofaciens
  0.03	3934	3934	S1	1033837	                    Lactobacillus kefiranofaciens ZW3
  0.03	3233	3228	S	1579	                  Lactobacillus acidophilus
  0.00	5	5	S1	272621	                    Lactobacillus acidophilus NCFM
  0.03	3147	3147	S	52242	                  Lactobacillus gallinarum
  0.02	2582	1895	S	1596	                  Lactobacillus gasseri
  0.01	617	617	S1	1380360	                    Lactobacillus gasseri DSM 14869
  0.00	70	70	S1	324831	                    Lactobacillus gasseri ATCC 33323 = JCM 1131
  0.02	2302	1950	S	1584	                  Lactobacillus delbrueckii
  0.00	188	152	S1	1585	                    Lactobacillus delbrueckii subsp. bulgaricus
  0.00	30	30	S2	767455	                      Lactobacillus delbrueckii subsp. bulgaricus ND02
  0.00	4	4	S2	321956	                      Lactobacillus delbrueckii subsp. bulgaricus ATCC BAA-365
  0.00	2	2	S2	353496	                      Lactobacillus delbrueckii subsp. bulgaricus 2038
  0.00	86	86	S1	249265	                    Lactobacillus delbrueckii subsp. indicus
  0.00	61	61	S1	29397	                    Lactobacillus delbrueckii subsp. lactis
  0.00	15	9	S1	83684	                    Lactobacillus delbrueckii subsp. delbrueckii
  0.00	6	6	S2	1423823	                      Lactobacillus delbrueckii subsp. delbrueckii DSM 20074 = JCM 1012
  0.00	1	1	S1	1050107	                    Lactobacillus delbrueckii subsp. sunkii
  0.00	1	0	S1	1537158	                    Lactobacillus delbrueckii subsp. jakobsenii
