  2.52	327441	327441	U	0	unclassified
 97.48	12668241	528	R	1	root
 97.46	12666027	1074	R1	131567	  cellular organisms
 94.14	12234498	0	D	2759	    Eukaryota
 94.14	12234498	0	D1	33154	      Opisthokonta
 94.14	12234498	0	K	33208	        Metazoa
 94.14	12234498	0	K1	6072	          Eumetazoa
 94.14	12234498	0	K2	33213	            Bilateria
 94.14	12234498	0	K3	33511	              Deuterostomia
 94.14	12234498	0	P	7711	                Chordata
 94.14	12234498	0	P1	89593	                  Craniata
 94.14	12234498	0	P2	7742	                    Vertebrata
 94.14	12234498	0	P3	7776	                      Gnathostomata
 94.14	12234498	0	P4	117570	                        Teleostomi
 94.14	12234498	0	P5	117571	                          Euteleostomi
 94.14	12234498	0	P6	8287	                            Sarcopterygii
 94.14	12234498	0	P7	1338369	                              Dipnotetrapodomorpha
 94.14	12234498	0	P8	32523	                                Tetrapoda
 94.14	12234498	0	P9	32524	                                  Amniota
 94.14	12234498	0	C	40674	                                    Mammalia
 94.14	12234498	0	C1	32525	                                      Theria
 94.14	12234498	0	C2	9347	                                        Eutheria
 94.14	12234498	0	C3	1437010	                                          Boreoeutheria
 94.14	12234498	0	C4	314146	                                            Euarchontoglires
 94.14	12234498	0	O	9443	                                              Primates
 94.14	12234498	0	O1	376913	                                                Haplorrhini
 94.14	12234498	0	O2	314293	                                                  Simiiformes
 94.14	12234498	0	O3	9526	                                                    Catarrhini
 94.14	12234498	0	O4	314295	                                                      Hominoidea
 94.14	12234498	0	F	9604	                                                        Hominidae
 94.14	12234498	0	F1	207598	                                                          Homininae
 94.14	12234498	0	G	9605	                                                            Homo
 94.14	12234498	12234498	S	9606	                                                              Homo sapiens
  3.31	430425	402	D	2	    Bacteria
  3.29	427590	167	D1	1783272	      Terrabacteria group
  3.23	419764	295	P	1239	        Firmicutes
  3.20	415326	205	C	91061	          Bacilli
  3.18	413844	480	O	186826	            Lactobacillales
  3.15	409040	1167	F	33958	              Lactobacillaceae
  3.14	407732	36094	G	1578	                Lactobacillus
  2.33	302341	0	S	47770	                  Lactobacillus crispatus
  2.33	302341	302341	S1	748671	                    Lactobacillus crispatus ST1
  0.16	20613	12061	S	1604	                  Lactobacillus amylovorus
  0.03	4070	4070	S1	1423723	                    Lactobacillus amylovorus DSM 20531
  0.03	3867	3867	S1	695560	                    Lactobacillus amylovorus GRL 1112
  0.00	615	615	S1	695562	                    Lactobacillus amylovorus GRL1118
  0.13	16428	9282	S	1596	                  Lactobacillus gasseri
  0.05	5930	5930	S1	324831	                    Lactobacillus gasseri ATCC 33323 = JCM 1131
  0.01	1216	1216	S1	1380360	                    Lactobacillus gasseri DSM 14869
  0.08	10907	8622	S	1587	                  Lactobacillus helveticus
  0.01	1346	1346	S1	767456	                    Lactobacillus helveticus H9
  0.00	545	545	S1	880633	                    Lactobacillus helveticus R0052
  0.00	253	253	S1	326425	                    Lactobacillus helveticus CNRZ32
  0.00	79	79	S1	767462	                    Lactobacillus helveticus H10
  0.00	62	62	S1	405566	                    Lactobacillus helveticus DPC 4571
  0.06	7988	6649	S	33959	                  Lactobacillus johnsonii
  0.01	802	802	S1	909954	                    Lactobacillus johnsonii DPC 6026
  0.00	297	297	S1	633699	                    Lactobacillus johnsonii FI9785
  0.00	160	160	S1	1408186	                    Lactobacillus johnsonii N6.2
  0.00	80	80	S1	257314	                    Lactobacillus johnsonii NCC 533
  0.02	2186	0	S	267818	                  Lactobacillus kefiranofaciens
  0.02	2186	2186	S1	1033837	                    Lactobacillus kefiranofaciens ZW3
  0.02	2063	2015	S	1613	                  Lactobacillus fermentum
  0.00	23	23	S1	1381124	                    Lactobacillus fermentum 3872
  0.00	15	15	S1	767453	                    Lactobacillus fermentum F-6
  0.00	6	6	S1	334390	                    Lactobacillus fermentum IFO 3956
  0.00	4	4	S1	712938	                    Lactobacillus fermentum CECT 5716
  0.02	1972	1970	S	1579	                  Lactobacillus acidophilus
  0.00	2	2	S1	272621	                    Lactobacillus acidophilus NCFM
  0.01	1675	571	S	109790	                  Lactobacillus jensenii
  0.01	1104	1104	S1	525329	                    Lactobacillus jensenii JV-V16
  0.01	1389	304	S	1624	                  Lactobacillus salivarius
  0.01	828	828	S1	1194971	                    Lactobacillus salivarius str. Ren
  0.00	257	257	S1	362948	                    Lactobacillus salivarius UCC118
  0.01	988	988	S	52242	                  Lactobacillus gallinarum
  0.00	581	581	S	83683	                  Lactobacillus amylolyticus
  0.00	341	261	S	1590	                  Lactobacillus plantarum
  0.00	80	80	S1	1304889	                    Lactobacillus plantarum CMPG5300
  0.00	312	312	S	1600	                  Lactobacillus acetotolerans
  0.00	283	211	S	1598	                  Lactobacillus reuteri
  0.00	36	36	S1	491077	                    Lactobacillus reuteri SD2112
  0.00	29	29	S1	1358027	                    Lactobacillus reuteri TD1
  0.00	4	4	S1	1340495	                    Lactobacillus reuteri I5007
  0.00	3	0	S1	1273150	                    Lactobacillus reuteri 1063
  0.00	3	3	S2	927703	                      Lactobacillus reuteri ATCC 53608
  0.00	235	23	S	1581	                  Lactobacillus buchneri
  0.00	209	209	S1	1071400	                    Lactobacillus buchneri CD034
  0.00	3	3	S1	511437	                    Lactobacillus buchneri NRRL B-30929
  0.00	159	121	S	1584	                  Lactobacillus delbrueckii
  0.00	23	7	S1	1585	                    Lactobacillus delbrueckii subsp. bulgaricus
  0.00	16	16	S2	767455	                      Lactobacillus delbrueckii subsp. bulgaricus ND02
  0.00	8	8	S1	83684	                    Lactobacillus delbrueckii subsp. delbrueckii
  0.00	5	0	S1	1537158	                    Lactobacillus delbrueckii subsp. jakobsenii
  0.00	5	5	S2	1217420	                      Lactobacillus delbrueckii subsp. jakobsenii ZN7a-9 = DSM 26046
  0.00	1	1	S1	29397	                    Lactobacillus delbrueckii subsp. lactis
  0.00	1	1	S1	249265	                    Lactobacillus delbrueckii subsp. indicus
  0.00	144	144	S	303541	                  Lactobacillus apis
  0.00	120	0	S	1603	                  Lactobacillus amylophilus
  0.00	120	120	S1	1423721	                    Lactobacillus amylophilus DSM 20533 = JCM 1125
  0.00	104	104	S	1218493	                  Lactobacillus kullabergensis
  0.00	97	97	S	240427	                  Lactobacillus paracollinoides
  0.00	71	0	S	97478	                  Lactobacillus mucosae
  0.00	71	71	S1	1130798	                    Lactobacillus mucosae LM1
  0.00	63	63	S	392416	                  Lactobacillus crustorum
  0.00	52	2	G1	655183	                  Lactobacillus casei group
  0.00	46	1	S	1582	                    Lactobacillus casei
  0.00	42	42	S1	498216	                      Lactobacillus casei str. Zhang
  0.00	2	2	S1	219334	                      Lactobacillus casei subsp. casei ATCC 393
  0.00	1	1	S1	1318635	                      Lactobacillus casei LOCK919
  0.00	4	4	S	1597	                    Lactobacillus paracasei
  0.00	47	47	S	1138822	                  Lactobacillus curieae
  0.00	41	41	S	1218494	                  Lactobacillus helsingborgensis
  0.00	41	41	S	1599	                  Lactobacillus sakei
  0.00	40	40	S	89059	                  Lactobacillus acidipiscis
  0.00	39	38	S	47715	                  Lactobacillus rhamnosus
  0.00	1	1	S1	1380361	                    Lactobacillus rhamnosus DSM 14870
  0.00	31	0	S	1625	                  Lactobacillus sanfranciscensis
  0.00	31	31	S1	714313	                    Lactobacillus sanfranciscensis TMW 1.1304
  0.00	30	30	S	28038	                  Lactobacillus curvatus
  0.00	26	8	S	1610	                  Lactobacillus coryniformis
  0.00	18	0	S1	115542	                    Lactobacillus coryniformis subsp. torquens
  0.00	18	18	S2	1423822	                      Lactobacillus coryniformis subsp. torquens DSM 20004 = KCTC 3535
  0.00	26	26	S	1580	                  Lactobacillus brevis
  0.00	23	0	S	1612	                  Lactobacillus farciminis
  0.00	23	23	S1	936140	                    Lactobacillus farciminis KCTC 3681 = DSM 20184
  0.00	23	23	S	1545702	                  Lactobacillus sp. wkB8
  0.00	22	0	S	1193095	                  Lactobacillus hokkaidonensis
  0.00	22	22	S1	1291742	                    Lactobacillus hokkaidonensis JCM 18461
  0.00	21	5	S	1589	                  Lactobacillus pentosus
  0.00	16	16	S1	1136177	                    Lactobacillus pentosus KCA1
  0.00	20	20	S	152331	                  Lactobacillus parabuchneri
  0.00	19	19	S	637971	                  Lactobacillus koreensis
  0.00	13	13	S	1074467	                  Lactobacillus heilongjiangensis
  0.00	13	13	S	375175	                  Lactobacillus backii
  0.00	11	11	S	1601	                  Lactobacillus agilis
  0.00	6	6	S	53444	                  Lactobacillus lindneri
  0.00	5	5	S	148814	                  Lactobacillus kunkeei
  0.00	5	0	S	1602	                  Lactobacillus alimentarius
  0.00	5	5	S1	1423720	                    Lactobacillus alimentarius DSM 20249
  0.00	5	5	S	2099788	                  Lactobacillus sp. CBA3605
  0.00	4	4	S	267363	                  Lactobacillus zymae
  0.00	4	0	S	1623	                  Lactobacillus ruminis
  0.00	4	4	S1	1069534	                    Lactobacillus ruminis ATCC 27782
  0.00	3	3	S	1847728	                  Lactobacillus allii
  0.00	3	3	S	2099789	                  Lactobacillus sp. CBA3606
  0.00	2	2	S	1007676	                  Lactobacillus ginsenosidimutans
  0.00	2	2	S	164393	                  Lactobacillus fuchuensis
  0.00	1	1	S	2108362	                  Lactobacillus sp. D1501
  0.00	141	1	G	1253	                Pediococcus
  0.00	70	0	G1	1670797	                  Pediococcus acidilactici group
  0.00	70	70	S	1254	                    Pediococcus acidilactici
  0.00	36	30	S	187452	                  Pediococcus claussenii
  0.00	6	6	S1	701521	                    Pediococcus claussenii ATCC BAA-344
  0.00	16	15	S	1255	                  Pediococcus pentosaceus
  0.00	1	1	S1	1408206	                    Pediococcus pentosaceus SL4
  0.00	16	16	S	114090	                  Pediococcus inopinatus
  0.00	2	2	S	51663	                  Pediococcus damnosus
  0.03	3932	33	F	1300	              Streptococcaceae
  0.03	3845	238	G	1301	                Streptococcus
  0.02	3196	317	G1	671232	                  Streptococcus anginosus group
  0.02	2589	2305	S	1328	                    Streptococcus anginosus
  0.00	127	0	S1	1272910	                      Streptococcus anginosus subsp. whileyi
  0.00	127	127	S2	1353243	                        Streptococcus anginosus subsp. whileyi MAS624
  0.00	105	105	S1	862970	                      Streptococcus anginosus C1051
  0.00	52	52	S1	862971	                      Streptococcus anginosus C238
  0.00	147	0	S	76860	                    Streptococcus constellatus
  0.00	147	146	S1	184250	                      Streptococcus constellatus subsp. pharyngis
  0.00	1	1	S2	862969	                        Streptococcus constellatus subsp. pharyngis C1050
  0.00	143	110	S	1338	                    Streptococcus intermedius
  0.00	22	22	S1	591365	                      Streptococcus intermedius JTH08
  0.00	6	6	S1	862966	                      Streptococcus intermedius C270
  0.00	5	5	S1	862967	                      Streptococcus intermedius B196
  0.00	83	43	S	1303	                  Streptococcus oralis
  0.00	22	22	S1	927666	                    Streptococcus oralis Uo5
  0.00	18	18	S1	1077464	                    Streptococcus oralis subsp. tigurinus
  0.00	47	45	S	1311	                  Streptococcus agalactiae
  0.00	1	1	S1	1309807	                    Streptococcus agalactiae ILRI005
  0.00	1	1	S1	1427374	                    Streptococcus agalactiae CNCTC 10/84
  0.00	32	25	S	1314	                  Streptococcus pyogenes
  0.00	7	0	S1	404331	                    Streptococcus pyogenes serotype M4
  0.00	7	7	S2	370554	                      Streptococcus pyogenes MGAS10750
  0.00	31	26	S	1313	                  Streptococcus pneumoniae
  0.00	5	5	S1	574093	                    Streptococcus pneumoniae AP200
  0.00	30	22	S	1307	                  Streptococcus suis
  0.00	3	3	S1	1004952	                    Streptococcus suis D12
  0.00	2	2	S1	1214179	                    Streptococcus suis 6407
  0.00	2	2	S1	1004951	                    Streptococcus suis ST1
  0.00	1	1	S1	1340847	                    Streptococcus suis T15
  0.00	25	1	S	315405	                  Streptococcus gallolyticus
  0.00	24	20	S1	53354	                    Streptococcus gallolyticus subsp. gallolyticus
  0.00	3	3	S2	990317	                      Streptococcus gallolyticus subsp. gallolyticus ATCC BAA-2069
  0.00	1	1	S2	637909	                      Streptococcus gallolyticus UCN34
  0.00	20	20	S	712633	                  Streptococcus sp. oral taxon 431
  0.00	17	14	S	28037	                  Streptococcus mitis
  0.00	3	3	S1	365659	                    Streptococcus mitis B6
  0.00	16	0	G1	119603	                  Streptococcus dysgalactiae group
  0.00	10	0	S	1334	                    Streptococcus dysgalactiae
  0.00	7	0	S1	119602	                      Streptococcus dysgalactiae subsp. equisimilis
  0.00	7	7	S2	617121	                        Streptococcus dysgalactiae subsp. equisimilis RE378
  0.00	3	0	S1	99822	                      Streptococcus dysgalactiae subsp. dysgalactiae
  0.00	3	3	S2	663952	                        Streptococcus dysgalactiae subsp. dysgalactiae ATCC 27957
  0.00	6	0	S	1336	                    Streptococcus equi
  0.00	6	6	S1	40041	                      Streptococcus equi subsp. zooepidemicus
  0.00	12	0	S	1305	                  Streptococcus sanguinis
  0.00	12	12	S1	388919	                    Streptococcus sanguinis SK36
  0.00	12	11	S	1318	                  Streptococcus parasanguinis
  0.00	1	1	S1	1114965	                    Streptococcus parasanguinis FW213
  0.00	11	11	S	1326	                  Streptococcus acidominimus
  0.00	10	10	S	712624	                  Streptococcus sp. oral taxon 064
  0.00	9	9	S	1814128	                  Streptococcus halotolerans
  0.00	8	4	S	1304	                  Streptococcus salivarius
  0.00	2	2	S1	347253	                    Streptococcus salivarius JIM8777
  0.00	2	2	S1	1048332	                    Streptococcus salivarius CCHSS3
  0.00	7	6	S	1302	                  Streptococcus gordonii
  0.00	1	0	S1	29390	                    Streptococcus gordonii str. Challis
  0.00	1	1	S2	467705	                      Streptococcus gordonii str. Challis substr. CH1
  0.00	6	6	S	400065	                  Streptococcus merionis
  0.00	5	5	S	1902136	                  Streptococcus sp. NPS 308
  0.00	5	5	S	1308	                  Streptococcus thermophilus
  0.00	4	4	S	1759399	                  Streptococcus sp. A12
  0.00	3	3	S	1309	                  Streptococcus mutans
  0.00	3	0	S	150055	                  Streptococcus lutetiensis
  0.00	3	3	S1	1076934	                    Streptococcus lutetiensis 033
  0.00	3	0	S	257758	                  Streptococcus pseudopneumoniae
  0.00	3	3	S1	1054460	                    Streptococcus pseudopneumoniae IS7493
  0.00	2	2	S	82348	                  Streptococcus pluranimalium
  0.00	1	0	S	59310	                  Streptococcus macedonicus
  0.00	1	1	S1	1116231	                    Streptococcus macedonicus ACA-DC 198
  0.00	1	1	S	1825069	                  Streptococcus marmotae
  0.00	1	1	S	1156433	                  Streptococcus sp. I-P16
  0.00	1	1	S	1310	                  Streptococcus sobrinus
  0.00	1	1	S	1346	                  Streptococcus iniae
  0.00	1	0	S	1348	                  Streptococcus parauberis
  0.00	1	1	S1	936154	                    Streptococcus parauberis KCTC 11537
  0.00	1	0	S	197614	                  Streptococcus pasteurianus
